aphiaID;parentAphiaID;acceptedAphiaID;name;scientificNameAuthorship;acceptedName;kingdom;phylum;class;order;family;genus;taxonRank;taxonomicStatus
371983;157205;1312890;Agarum oharaense;Yamada, 1961;Neoagarum oharaense;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Agaraceae;Agarum;Species;unaccepted
372033;144132;372033;Sargassum kashiwajimanum;Yendo, 1907;Sargassum kashiwajimanum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
496100;369734;374242;Hedophyllum kuroshioense;Segawa, 1948;Streptophyllopsis kuroshioense;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Hedophyllum;Species;unaccepted
374242;370261;374242;Streptophyllopsis kuroshioense;(Segawa) Kajimura, 1981;Streptophyllopsis kuroshioense;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Streptophyllopsis;Species;accepted
374699;144233;374699;Zostera asiatica;Miki, 1932;Zostera asiatica;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Species;accepted
374734;144132;374734;Sargassum wakayamaense;Yoshida, 1994;Sargassum wakayamaense;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
496099;369546;377085;Cymathaere japonica;Miyabe & Nagai, 1940;Saccharina kurilensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Cymathaere;Species;unaccepted
494842;144132;494842;Sargassum alternato-pinnatum;Yamada, 1942;Sargassum alternato-pinnatum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
496118;144132;494868;Sargassum hyugaense;Yamada, 1942;Sargassum salicifolioides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;unaccepted
494873;144132;494873;Sargassum tenuifolium;Yamada, 1942;Sargassum tenuifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
495378;144132;495378;Sargassum boreale;Yoshida & Horiguchi, 2000;Sargassum boreale;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
526725;144199;847542;Laminaria diabolica;Miyabe, 1902;Saccharina japonica var. diabolica;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
501731;370311;526723;Undariella peterseniana;(Kjellman) Y.-P.Lee, 1998;Undaria peterseniana;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Undariella;Species;unaccepted
372016;144126;624316;Cystoseira crassipes;(Mertens ex Turner) C.Agardh, 1821;Stephanocystis crassipes;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
145516;144126;145516;Cystoseira dubia;Valiante, 1883;Cystoseira dubia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
145519;144126;145523;Cystoseira gibraltarica;(Sauvageau) P.Dangeard, 1949;Cystoseira mauritanica;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
497112;249682;145733;Phyllaria purpurascens;(C.Agardh) Rostafinsky, 1892;Phyllariopsis purpurascens;Chromista;Ochrophyta;Phaeophyceae;Tilopteridales;Phyllariaceae;Phyllaria;Species;unaccepted
497036;144129;1309803;Fucus axillaris;J.Agardh, 1868;Fucus vesiculosus f. volubilis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
145535;144126;145535;Cystoseira susanensis;Nizamuddin, 1985;Cystoseira susanensis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
498051;144126;1063030;Cystoseira gerloffi;Nizamuddin, 1978;Cystoseira montagnei var. tenuior;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
503512;144132;503512;Sargassum albertisii;Piccone, 1884;Sargassum albertisii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
498402;369918;372020;Myagropsis yendoi;Fensholt, 1955;Myagropsis myagroides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Myagropsis;Species;unaccepted
375281;144196;375281;Undaria crenata;Y.-P.Lee & J.T.Yoon, 1998;Undaria crenata;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Undaria;Species;accepted
145509;144126;145509;Cystoseira barbatula;Kützing, 1860;Cystoseira barbatula;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
239021;144126;145510;Cystoseira balearica;Sauvageau, 1912;Cystoseira brachycarpa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
498611;144126;145516;Cystoseira fucoides;Ercegovic, 1952;Cystoseira dubia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
239024;144126;145518;Cystoseira ercegovicii;Giaccone, 1973;Cystoseira foeniculacea;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
495996;144126;145525;Cystoseira erica-marina;(S.G.Gmelin) Naccari, 1828;Cystoseira montagnei;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
239022;144126;145510;Cystoseira caespitosa;Sauvageau, 1912;Cystoseira brachycarpa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
145515;144126;145515;Cystoseira crinitophylla;Ercegovic, 1952;Cystoseira crinitophylla;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
498733;144126;145509;Cystoseira graeca;Schiffner ex Gerloff & Nizamuddin, 1975;Cystoseira barbatula;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
292668;144126;145525;Cystoseira adriatica;Sauvageau, 1912;Cystoseira montagnei;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
145522;144126;1063030;Cystoseira jabukae;Ercegovic, 1952;Cystoseira montagnei var. tenuior;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
145521;144126;145521;Cystoseira hyblaea;Giaccone, 1985;Cystoseira hyblaea;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
145527;144126;145527;Cystoseira pelagosae;Ercegovic, 1952;Cystoseira pelagosae;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
145529;144126;145529;Cystoseira platyclada;Sauvageau, 1912;Cystoseira platyclada;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
501025;144129;145518;Fucus abrotanifolius;Linnaeus, 1753;Cystoseira foeniculacea;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
501026;144129;145536;Fucus selaginoides;Linnaeus, 1759;Cystoseira tamariscifolia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
374116;144126;374116;Cystoseira funkii;Schiffner ex Gerloff & Nizamuddin, 1976;Cystoseira funkii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
503371;144126;145530;Cystoseira sicula;Schiffner ex Gerloff & Nizamuddin, 1976;Cystoseira sauvageauana;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
503370;144126;503370;Cystoseira pycnoclada;Schiffner ex Gerloff & Nizamuddin, 1976;Cystoseira pycnoclada;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
503369;144126;847100;Cystoseira epiphytica;Schiffner ex Gerloff & Nizamuddin, 1976;Cystoseira compressa subsp. pustulata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;unaccepted
499049;144129;145716;Fucus esculentus;Linnaeus, 1767;Alaria esculenta;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
501725;144129;145716;Fucus teres;Goodenough & Woodward, 1797;Alaria esculenta;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
499050;144129;145722;Fucus filum;Linnaeus, 1753;Chorda filum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
239232;144129;145724;Fucus digitatus;Hudson, 1762;Laminaria digitata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
500977;144129;234483;Fucus phyllitis;Stackhouse, 1796;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
499103;144129;234483;Fucus saccharinus;Linnaeus, 1753;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;unaccepted
235808;144129;235808;Fucus radicans;L.Bergström & L.Kautsky, 2005;Fucus radicans;Chromista;Ochrophyta;Phaeophyceae;Fucales;Fucaceae;Fucus;Species;accepted
500973;144199;234483;Laminaria hieroglyphica;J.Agardh, 1868;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
501023;144194;145716;Alaria linearis;Strömfelt, 1886;Alaria esculenta;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;unaccepted
503440;144194;503440;Alaria flagellaris;Strömfelt, 1886;Alaria flagellaris;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
496436;144198;145723;Halosiphon altae;Jaasund, 1957;Halosiphon tomentosus;Chromista;Ochrophyta;Phaeophyceae;Tilopteridales;Halosiphonaceae;Halosiphon;Species;unaccepted
497302;144199;234483;Laminaria phyllopus;Kjellman, 1906;Saccharina latissima;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;unaccepted
503429;144197;503429;Chorda minuta;Kjellman, 1878;Chorda minuta;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Chordaceae;Chorda;Species;accepted
503430;144199;503430;Laminaria discolor;Strömfelt, 1886;Laminaria discolor;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;accepted
503431;144199;503431;Laminaria fissilis;J.Agardh, 1868;Laminaria fissilis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Species;accepted
375944;370312;375944;Undariella kurilensis;Yu.E.Petrov & O.G.Kusakin, 1997;Undariella kurilensis;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Undariella;Species;accepted
374937;144194;374937;Alaria elliptica;Kjellman, 1883;Alaria elliptica;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
526690;144194;526690;Alaria oblonga;Kjellman, 1883;Alaria oblonga;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Alariaceae;Alaria;Species;accepted
249683;249682;145734;Phyllaria lorea;(Bory de Saint-Vincent) Kjellman, 1883;Saccorhiza dermatodea;Chromista;Ochrophyta;Phaeophyceae;Tilopteridales;Phyllariaceae;Phyllaria;Species;unaccepted
495550;144233;495550;Zostera novazelandica;Setchell, 1933;Zostera novazelandica;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Species;accepted
555296;144233;555296;Zostera tasmanica;G.Martens ex Ascherson, 1868;Zostera tasmanica;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Species;accepted
503012;144233;495082;Zostera nana;Roth, 1827;Zostera noltei;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Species;unaccepted
626404;205141;626404;Halodule pinifolia;(Miki) Hartog, 1964;Halodule pinifolia;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Cymodoceaceae;Halodule;Species;accepted
374728;144231;374728;Cymodocea angustata;Ostenfeld, 1916;Cymodocea angustata;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Cymodoceaceae;Cymodocea;Species;accepted
214354;206671;214354;Scaberia agardhii;Greville, 1830;Scaberia agardhii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Scaberia;Species;accepted
239177;203931;239177;Cystophora siliquosa;J.Agardh, 1870;Cystophora siliquosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
374356;206630;374356;Turbinaria gracilis;Sonder, 1845;Turbinaria gracilis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Turbinaria;Species;accepted
373478;203931;373478;Cystophora scalaris;J.Agardh, 1870;Cystophora scalaris;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
239171;203931;239171;Cystophora monilifera;J.Agardh, 1848;Cystophora monilifera;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
373480;203931;239176;Cystophora congesta;Womersley & Nizamuddin ex Womersley, 1964;Cystophora retroflexa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;unaccepted
221476;206630;221476;Turbinaria conoides;(J.Agardh) Kützing, 1860;Turbinaria conoides;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Turbinaria;Species;accepted
221490;206630;221490;Turbinaria ornata;(Turner) J.Agardh, 1848;Turbinaria ornata;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Turbinaria;Species;accepted
374462;203931;374462;Cystophora harveyi;Womersley, 1987;Cystophora harveyi;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
374879;203931;374879;Cystophora intermedia;J.Agardh, 1897;Cystophora intermedia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
374880;203931;374880;Cystophora xiphocarpa;Harvey, 1859;Cystophora xiphocarpa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
374881;203931;374881;Cystophora polycystidea;Areschoug ex J.Agardh, 1848;Cystophora polycystidea;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
239167;203931;239167;Cystophora botryocystis;Sonder, 1853;Cystophora botryocystis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
374461;203931;374461;Cystophora gracilis;Womersley, 1964;Cystophora gracilis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
221478;206630;221478;Turbinaria decurrens;Bory de Saint-Vincent, 1828;Turbinaria decurrens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Turbinaria;Species;accepted
707988;369824;707988;Landsburgia ilicifolia;W.A.Nelson, 1999;Landsburgia ilicifolia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Landsburgia;Species;accepted
374463;203931;374463;Cystophora tenuis;Womersley, 1987;Cystophora tenuis;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
623340;369864;623340;Marginariella parsonsii;W.A.Nelson, 1999;Marginariella parsonsii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Seirococcaceae;Marginariella;Species;accepted
374882;203931;374882;Cystophora cymodocea;Womersley & Nizamuddin ex Womersley, 1964;Cystophora cymodocea;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystophora;Species;accepted
374889;144192;374889;Halophila australis;Doty & B.C.Stone, 1966;Halophila australis;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Halophila;Species;accepted
145713;144192;145713;Halophila decipiens;Ostenfeld, 1902;Halophila decipiens;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Halophila;Species;accepted
208926;144192;208926;Halophila minor;(Zollinger) Hartog, 1957;Halophila minor;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Halophila;Species;accepted
823803;144192;823803;Halophila capricorni;Larkum, 1995;Halophila capricorni;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Halophila;Species;accepted
208931;206854;208931;Thalassia hemprichii;(Ehrenberg) Ascherson, 1871;Thalassia hemprichii;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Thalassia;Species;accepted
208930;144192;208930;Halophila ovalis;(R.Brown) J.D.Hooker, 1858;Halophila ovalis;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Halophila;Species;accepted
374726;144192;374726;Halophila tricostata;Greenway;Halophila tricostata;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Hydrocharitaceae;Halophila;Species;accepted
374729;144232;374729;Posidonia denhartogii;Kuo & Cambridge, 1984;Posidonia denhartogii;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Species;accepted
660627;144232;374713;Posidonia coriacea;Cambridge & Kuo;Posidonia ostenfeldii;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Species;unaccepted
660628;144232;374713;Posidonia robertsoniae;Kuo & Cambridge, 1984;Posidonia ostenfeldii;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Species;unaccepted
495076;144233;495076;Zostera caespitosa;Miki, 1932;Zostera caespitosa;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Species;accepted
495078;144233;220229;Zostera capensis;Setchell, 1933;Zostera subg. Zosterella capensis;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Species;alternate representation
495083;144233;495083;Zostera caulescens;Miki, 1932;Zostera caulescens;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Species;accepted
593702;144233;593702;Zostera nigricaulis;(J.Kuo) S.W.L.Jacobs & D.H.Les, 2009;Zostera nigricaulis;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Zosteraceae;Zostera;Species;accepted
626384;369600;626384;Durvillaea poha;C.I.Fraser, H.G.Spencer & J.M.Waters, 2012;Durvillaea poha;Chromista;Ochrophyta;Phaeophyceae;Fucales;Durvillaeaceae;Durvillaea;Species;accepted
500047;369446;374470;Carpoglossum angustifolium;(Sonder) J.Agardh, 1848;Platythalia angustifolia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Carpoglossum;Species;unaccepted
708321;369446;371685;Carpoglossum constrictum;Kützing, 1849;Axillariella constricta;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Carpoglossum;Species;unaccepted
500050;369446;374471;Carpoglossum quercifolium;(R.Brown ex Turner) J.Agardh, 1848;Platythalia quercifolia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Carpoglossum;Species;unaccepted
145530;144126;145530;Cystoseira sauvageauana;Hamel, 1939;Cystoseira sauvageauana;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Cystoseira;Species;accepted
495397;144132;495397;Sargassum coreanum;J.Agardh, 1889;Sargassum coreanum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;accepted
240504;370416;495091;Sargassum (Arthrophycus) paradoxum;(R.Brown ex Turner) Gaillon, 1828;Sargassum paradoxum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374542;370416;495060;Sargassum (Arthrophycus) tristichum;Sonder, 1845;Sargassum tristichum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
145559;370422;494791;Sargassum (Bactrophycus) muticum;(Yendo) Fensholt, 1955;Sargassum muticum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
372049;370422;494870;Sargassum (Bactrophycus) serratifolium;(C. Agardh) C. Agardh, 1820;Sargassum serratifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374475;370417;836928;Sargassum (Phyllotricha) decipiens;(R. Brown ex Turner) J. Agardh, 1873;Phyllotricha decipiens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374476;370417;623861;Sargassum (Phyllotricha) decurrens;(R. Brown ex Turner) C. Agardh, 1820;Sargassopsis decurrens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
240509;370417;837700;Sargassum (Phyllotricha) varians;Sonder, 1845;Phyllotricha varians;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
240511;370417;837699;Sargassum (Phyllotricha) verruculosum;C. Agardh, 1820;Phyllotricha verruculosa;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
372023;370418;494844;Sargassum (Sargassum) angustifolium;C. Agardh, 1820;Sargassum angustifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
240493;370418;495037;Sargassum (Sargassum) asperifolium;Hering & G. Martens ex J. Agardh, 1848;Sargassum asperifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
372024;370418;494845;Sargassum (Sargassum) assimile;Harvey, 1859;Sargassum assimile;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211968;370418;495002;Sargassum (Sargassum) baccularia;(Mertens) C. Agardh, 1824;Sargassum baccularia;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374185;370418;495003;Sargassum (Sargassum) belangeri;Bory de Saint-Vincent, 1834;Sargassum belangeri;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
236145;370418;211988;Sargassum (Sargassum) biserrula;J. Agardh, 1848;Sargassum aquifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
212003;370418;494847;Sargassum (Sargassum) carpophyllum;J. Agardh, 1848;Sargassum carpophyllum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374186;370418;495004;Sargassum (Sargassum) cervicorne;Greville, 1849;Sargassum cervicorne;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211980;370418;495000;Sargassum (Sargassum) cinctum;C. Agardh, 1848;Sargassum cinctum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374073;370418;494976;Sargassum (Sargassum) cinereum;J. Agardh, 1848;Sargassum cinereum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211969;370418;211988;Sargassum (Sargassum) crassifolium;J. Agardh, 1848;Sargassum aquifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211933;370418;494899;Sargassum (Sargassum) cristaefolium;J. Agardh, 1820;Sargassum ilicifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
145553;370418;494799;Sargassum (Sargassum) cymosum;C. Agardh, 1820;Sargassum cymosum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374477;370418;495041;Sargassum (Sargassum) desvauxii;(Mertens) C. Agardh, 1820;Sargassum desvauxii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
236147;370418;211988;Sargassum (Sargassum) echinocarpum;J. Agardh, 1848;Sargassum aquifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
240497;370418;495007;Sargassum (Sargassum) filifolium;C. Agardh, 1824;Sargassum filifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
145555;370418;494800;Sargassum (Sargassum) filipendula;C. Agardh, 1824;Sargassum filipendula;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
240499;370418;495030;Sargassum (Sargassum) flavicans;(Mertens) C. Agardh, 1820;Sargassum flavicans;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211998;370418;494865;Sargassum (Sargassum) gaudichaudii;Montagne, 1842;Sargassum polycystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374074;370418;494977;Sargassum (Sargassum) glaucescens;J. Agardh, 1848;Sargassum glaucescens;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211992;370418;495010;Sargassum (Sargassum) granuliferum;C. Agardh, 1820;Sargassum granuliferum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374501;370418;239170;Sargassum (Sargassum) grevillei;J.Agardh, 1848;Cystophora grevillei;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
145558;370418;494809;Sargassum (Sargassum) hornschuchii;C. Agardh, 1820;Sargassum hornschuchii;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211937;370418;494899;Sargassum (Sargassum) ilicifolium;(Turner) C. Agardh, 1820;Sargassum ilicifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
212002;370418;495012;Sargassum (Sargassum) latifolium;(Turner) C.Agardh, 1820;Sargassum latifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374626;370418;495073;Sargassum (Sargassum) lophocarpum;J. Agardh;Sargassum lophocarpum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211942;370418;495029;Sargassum (Sargassum) mcclurei;Setchell, 1933;Sargassum mcclurei;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
212000;370418;555592;Sargassum (Sargassum) microcystum;J.Agardh, 1848;Sargassum microcystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374192;370418;495014;Sargassum (Sargassum) microphyllum;C. Agardh, 1820;Sargassum microphyllum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
374193;370418;494865;Sargassum (Sargassum) myriocystum;J. Agardh, 1848;Sargassum polycystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211941;370418;212001;Sargassum (Sargassum) obovatum;Harvey, 1834;Sargassum densifolium;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
211996;370418;494981;Sargassum (Sargassum) oligocystum;Montagne, 1845;Sargassum oligocystum;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Sargassum;Species;alternate representation
